CustomerID,Recency,Frequency,Monetary,Recency_Log,Frequency_Log,Monetary_Log
13454.0,641,1,219.87,6.464588303689961,0.6931471805599453,5.397574293145378
13455.0,366,5,1847.59,5.905361848054571,1.791759469228055,7.522178465316966
13457.0,688,2,148.22,6.535241271013659,1.0986122886681098,5.005421727043368
13458.0,379,2,2312.7,5.940171252720432,1.0986122886681098,7.746603253713636
13459.0,624,2,1160.4099999999999,6.437751649736401,1.0986122886681098,7.057390063198797
13461.0,407,3,2715.0,6.0112671744041615,1.3862943611198906,7.906915488678587
13462.0,410,4,1002.35,6.018593214496234,1.6094379124341003,6.911099680232526
13464.0,394,5,2422.96,5.978885764901122,1.791759469228055,7.793157845402886
13465.0,446,2,931.12,6.102558594613569,1.0986122886681098,6.8374615617621375
13466.0,408,4,705.45,6.013715156042802,1.6094379124341003,6.560252428211817
13468.0,368,31,7685.54,5.910796644040527,3.4657359027997265,8.94722602626808
13469.0,653,1,82.4,6.483107351457199,0.6931471805599453,4.423648309364701
13472.0,463,2,592.24,6.139884552226255,1.0986122886681098,6.385599038873762
13473.0,574,6,2235.12,6.354370040797351,1.9459101490553132,7.712497500097923
13474.0,443,2,434.2,6.095824562432225,1.0986122886681098,6.0758056955417326
13476.0,406,3,823.0,6.008813185442595,1.3862943611198906,6.714170529909472
13477.0,455,5,1379.59,6.1224928095143865,1.791759469228055,7.230266223015561
13478.0,469,5,2215.78,6.152732694704104,1.791759469228055,7.703810971494357
13479.0,452,2,550.42,6.115892125483034,1.0986122886681098,6.312496769241302
13480.0,416,2,627.82,6.0330862217988015,1.0986122886681098,6.443845047224953
13481.0,374,6,2026.28,5.926926025970411,1.9459101490553132,7.614450272087351
13482.0,627,1,151.45,6.4425401664681985,0.6931471805599453,5.026836673434263
13484.0,383,2,476.92,5.950642552587727,1.0986122886681098,6.169443354467799
13485.0,376,10,2564.98,5.932245187448011,2.3978952727983707,7.8500957509129385
13487.0,505,2,271.47,6.226536669287466,1.0986122886681098,5.607528516299639
13488.0,367,11,6619.57,5.908082938168931,2.4849066497880004,8.79793674794346
13490.0,654,1,154.25,6.484635235635252,0.6931471805599453,5.045036720813588
13491.0,372,18,3350.7400000000002,5.921578419643816,2.9444389791664403,8.117234892961147
13495.0,368,6,3329.39,5.910796644040527,1.9459101490553132,8.110844693233933
13497.0,368,5,972.28,5.910796644040527,1.791759469228055,6.880671810572395
13498.0,730,1,327.38,6.594413459749778,0.6931471805599453,5.794171474383882
13500.0,401,1,299.53,5.996452088619021,0.6931471805599453,5.705547582602867
13501.0,486,2,1544.79,6.18826412308259,1.0986122886681098,7.343290385509654
13502.0,415,2,488.5,6.030685260261263,1.0986122886681098,6.193384461970565
13503.0,479,5,1688.54,6.173786103901937,1.791759469228055,7.4322115815177625
13506.0,369,4,1180.68,5.91350300563827,1.6094379124341003,7.074692433732344
13508.0,642,1,176.07999999999998,6.466144724237619,0.6931471805599453,5.17660160786394
13509.0,507,1,135.0,6.230481447578482,0.6931471805599453,4.912654885736052
13510.0,375,7,2766.73,5.929589143389895,2.0794415416798357,7.925782768627297
13511.0,676,1,282.76,6.517671272912275,0.6931471805599453,5.648128810465367
13512.0,387,3,462.18,5.961005339623274,1.3862943611198906,6.138115747433675
13513.0,441,2,619.49,6.091309882077698,1.0986122886681098,6.430509488479342
13514.0,428,3,663.7,6.061456918928017,1.3862943611198906,6.499335811047536
13515.0,449,2,374.7,6.1092475827643655,1.0986122886681098,5.928790952579924
13516.0,417,1,295.85,6.035481432524756,0.6931471805599453,5.693226960716684
13519.0,442,1,220.46,6.093569770045136,0.6931471805599453,5.400241986269962
13520.0,371,6,3285.05,5.918893854273146,1.9459101490553132,8.097441514549619
13523.0,366,2,1136.64,5.905361848054571,1.0986122886681098,7.03671122017484
13526.0,732,2,1182.0,6.597145701886651,1.0986122886681098,7.075808863978387
13527.0,418,5,2396.23,6.037870919922137,1.791759469228055,7.78206918310609
13530.0,634,1,402.97999999999996,6.453624998892692,0.6931471805599453,6.001365371785244
13531.0,366,5,1254.72,5.905361848054571,1.791759469228055,7.135464392239267
13534.0,379,10,1850.82,5.940171252720432,2.3978952727983707,7.523924218258032
13535.0,402,1,89.5,5.998936561946683,0.6931471805599453,4.505349850705881
13537.0,425,2,717.85,6.054439346269371,1.0986122886681098,6.577652712868601
13538.0,396,5,1831.88,5.983936280687191,1.791759469228055,7.5136437792482385
13539.0,420,4,938.02,6.042632833682381,1.6094379124341003,6.844836778235963
13540.0,467,3,632.39,6.148468295917647,1.3862943611198906,6.451086346168101
13541.0,427,2,785.25,6.059123195581797,1.0986122886681098,6.667274808014651
13542.0,376,17,4006.17,5.932245187448011,2.8903717578961645,8.295840535491127
13543.0,634,2,1439.6100000000001,6.453624998892692,1.0986122886681098,7.272821913983301
13544.0,411,4,537.59,6.021023349349527,1.6094379124341003,6.288954613550847
13545.0,390,2,374.64,5.968707559985366,1.0986122886681098,5.928631237936413
13546.0,382,2,465.15,5.948034989180646,1.0986122886681098,6.1445074707427025
13547.0,408,1,175.53,6.013715156042802,0.6931471805599453,5.173490833601192
13548.0,471,1,226.57999999999998,6.156978985585555,0.6931471805599453,5.4275018249288625
13549.0,387,1,87.6,5.961005339623274,0.6931471805599453,4.484131857611035
13550.0,383,1,349.51,5.950642552587727,0.6931471805599453,5.8593892367381235
13551.0,666,1,152.39999999999998,6.502790045915623,0.6931471805599453,5.0330488889331555
13552.0,428,10,3238.85,6.061456918928017,2.3978952727983707,8.083282311418373
13553.0,674,1,517.8,6.51471269087253,0.6931471805599453,6.251518452442289
13554.0,380,7,1638.28,5.942799375126701,2.0794415416798357,7.402012400028577
13555.0,378,9,4849.91,5.937536205082426,2.302585092994046,8.486921595197414
13556.0,429,2,200.82,6.063785208687608,1.0986122886681098,5.307376211036383
13557.0,415,11,2448.2,6.030685260261263,2.4849066497880004,7.8035167196038
13559.0,512,2,990.0,6.240275845170769,1.0986122886681098,6.898714534329988
13561.0,397,10,1678.86,5.986452005284438,2.3978952727983707,7.426465735591556
13562.0,401,5,3038.85,5.996452088619021,1.791759469228055,8.019563451077643
13564.0,368,31,15500.53,5.910796644040527,3.4657359027997265,9.648694007713278
13565.0,411,1,174.57999999999998,6.021023349349527,0.6931471805599453,5.1680947794980625
13566.0,434,3,833.41,6.075346031088684,1.3862943611198906,6.726724888274383
13567.0,428,4,1083.69,6.061456918928017,1.6094379124341003,6.989049510864743
13569.0,367,3,520.03,5.908082938168931,1.3862943611198906,6.255807621669508
13571.0,382,14,2454.2200000000003,5.948034989180646,2.70805020110221,7.805971649248236
13573.0,379,4,622.07,5.940171252720432,1.6094379124341003,6.434658872026153
13574.0,411,1,421.25,6.021023349349527,0.6931471805599453,6.04559755568791
13576.0,373,11,4834.400000000001,5.924255797414532,2.4849066497880004,8.483719134558521
13577.0,382,7,1801.68,5.948034989180646,2.0794415416798357,7.497029725477041
13578.0,409,1,147.66,6.016157159698354,0.6931471805599453,5.001661819297148
13579.0,369,4,1072.0,5.91350300563827,1.6094379124341003,6.9782137426306985
13580.0,406,1,107.75,6.008813185442595,0.6931471805599453,4.689051669968793
13581.0,414,1,162.53,6.028278520230698,0.6931471805599453,5.096996459744299
13582.0,389,2,241.68,5.966146739123692,1.0986122886681098,5.491743703074097
13583.0,679,1,664.001,6.522092798170152,0.6931471805599453,6.499788544414122
13584.0,498,2,250.05,6.212606095751519,1.0986122886681098,5.5256521224807145
13585.0,530,3,684.54,6.274762021241939,1.3862943611198906,6.530206848868181
13586.0,541,1,131.53,6.295266001439646,0.6931471805599453,4.886809034892587
13587.0,449,3,961.1,6.1092475827643655,1.3862943611198906,6.869118395367219
13589.0,449,4,741.09,6.1092475827643655,1.6094379124341003,6.609470529612421
13590.0,375,12,4367.67,5.929589143389895,2.5649493574615367,8.38221389394035
13591.0,435,4,976.8100000000001,6.077642243349034,1.6094379124341003,6.885315377132544
13593.0,387,9,3486.61,5.961005339623274,2.302585092994046,8.156971966850845
13594.0,485,1,136.35000000000002,6.186208623900494,0.6931471805599453,4.922532412541283
13595.0,516,3,818.22,6.248042874508429,1.3862943611198906,6.708352668049725
13597.0,400,2,396.71,5.993961427306569,1.0986122886681098,5.985723096478868
13598.0,495,4,609.42,6.206575926724928,1.6094379124341003,6.414147244833211
13599.0,366,14,5013.96,5.905361848054571,2.70805020110221,8.520180724292443
13600.0,634,1,298.9,6.453624998892692,0.6931471805599453,5.703449085754963
13601.0,392,2,491.82,5.973809611869261,1.0986122886681098,6.200143995811369
13602.0,381,3,596.28,5.945420608606575,1.3862943611198906,6.392386015166274
13604.0,658,1,717.62,6.490723534502507,0.6931471805599453,6.5773327061874705
13605.0,387,2,522.67,5.961005339623274,1.0986122886681098,6.260861714939627
13607.0,402,1,400.3,5.998936561946683,0.6931471805599453,5.994709277272871
13608.0,540,1,236.2,6.293419278846481,0.6931471805599453,5.468903667123571
13609.0,593,1,167.35,6.386879319362645,0.6931471805599453,5.126045145607083
13610.0,387,7,1044.0,5.961005339623274,2.0794415416798357,6.951772164398911
13611.0,374,7,2147.73,5.926926025970411,2.0794415416798357,7.672632248916686
13612.0,632,1,818.29,6.450470422144176,0.6931471805599453,6.708438111531965
13613.0,452,5,1039.8500000000001,6.115892125483034,1.791759469228055,6.947792966013668
13614.0,393,2,748.73,5.976350909297934,1.0986122886681098,6.6197131417148
13615.0,399,7,5854.84,5.991464547107982,2.0794415416798357,8.675194732863512
13616.0,568,2,288.1,6.343880434126331,1.0986122886681098,5.666772649022301
13617.0,408,5,734.57,6.013715156042802,1.791759469228055,6.600645708864258
13619.0,544,2,231.69,6.300785794663244,1.0986122886681098,5.449707095598856
13620.0,528,1,112.34,6.270988431858299,0.6931471805599453,4.730392150741473
13622.0,696,1,658.95,6.546785410760524,0.6931471805599453,6.492164074574964
13623.0,380,5,1818.71,5.942799375126701,1.791759469228055,7.5064324267154285
13624.0,388,1,462.08,5.963579343618446,0.6931471805599453,6.137899825337528
13625.0,596,1,301.26,6.391917113392602,0.6931471805599453,5.711287574141974
13626.0,379,1,449.81,5.940171252720432,0.6931471805599453,6.1110459647057445
13627.0,488,2,607.43,6.192362489474872,1.0986122886681098,6.41088186883415
13628.0,676,1,310.14,6.517671272912275,0.6931471805599453,5.740242971658976
13629.0,413,8,5578.5,6.025865973825314,2.1972245773362196,8.626854445625757
13632.0,394,3,1526.88,5.978885764901122,1.3862943611198906,7.331636432611094
13634.0,374,11,3498.31,5.926926025970411,2.4849066497880004,8.160321085185155
13635.0,442,3,1928.1299999999999,6.093569770045136,1.3862943611198906,7.564824403066273
13639.0,436,1,312.93,6.07993319509559,0.6931471805599453,5.749170031119376
13640.0,611,1,405.0,6.416732282512326,0.6931471805599453,6.0063531596017325
13641.0,640,5,1016.47,6.46302945692067,1.791759469228055,6.925074432852604
13642.0,432,3,159.92,6.07073772800249,1.3862943611198906,5.080907347081587
13643.0,382,7,1637.33,5.948034989180646,2.0794415416798357,7.401432709323092
13646.0,399,2,326.25,5.991464547107982,1.0986122886681098,5.7907244047900095
13647.0,494,4,1393.56,6.20455776256869,1.6094379124341003,7.240334232316201
13648.0,400,8,1764.02,5.993961427306569,2.1972245773362196,7.475917300747956
13649.0,366,5,1332.28,5.905361848054571,1.791759469228055,7.195397350633897
13650.0,374,4,1451.66,5.926926025970411,1.6094379124341003,7.281151637564796
13651.0,381,1,132.65,5.945420608606575,0.6931471805599453,4.895224442584928
13652.0,368,3,1475.77,5.910796644040527,1.3862943611198906,7.297612549349402
13653.0,487,1,152.2,6.1903154058531475,0.6931471805599453,5.0317442573064906
13654.0,380,5,3600.67,5.942799375126701,1.791759469228055,8.189152905769904
13655.0,374,4,1347.54,5.926926025970411,1.6094379124341003,7.20677780472792
13656.0,499,2,699.2,6.214608098422191,1.0986122886681098,6.551366008520565
13658.0,383,4,3386.33,5.950642552587727,1.6094379124341003,8.127797279426828
13659.0,416,10,3321.68,6.0330862217988015,2.3978952727983707,8.108526965192164
13660.0,400,1,314.59,5.993961427306569,0.6931471805599453,5.754443902791644
13661.0,603,1,325.24,6.403574197934815,0.6931471805599453,5.787633306826145
13662.0,385,8,1352.35,5.955837369464831,2.1972245773362196,7.210338279122772
13663.0,380,4,1858.04,5.942799375126701,1.6094379124341003,7.527815504434551
13665.0,386,3,1711.6599999999999,5.958424693029782,1.3862943611198906,7.4458029964289425
13666.0,420,2,43.25,6.042632833682381,1.0986122886681098,3.7898553714539385
13668.0,383,14,6726.35,5.950642552587727,2.70805020110221,8.813936585808454
13669.0,407,1,195.0,6.0112671744041615,0.6931471805599453,5.278114659230517
13671.0,394,1,194.95,5.978885764901122,0.6931471805599453,5.27785952464564
13672.0,730,1,233.53000000000003,6.594413459749778,0.6931471805599453,5.457583511473486
13674.0,432,1,240.68,6.07073772800249,0.6931471805599453,5.487614537078416
13676.0,539,2,243.9,6.29156913955832,1.0986122886681098,5.500849963958122
13677.0,404,2,556.1899999999999,6.003887067106539,1.0986122886681098,6.32290629486736
13679.0,493,3,281.26,6.202535517187923,1.3862943611198906,5.642828631985861
13680.0,471,8,7713.25,6.156978985585555,2.1972245773362196,8.950824546850752
13683.0,457,1,258.6,6.126869184114185,0.6931471805599453,5.559141984829935
13684.0,390,3,529.75,5.968707559985366,1.3862943611198906,6.2742911005833655
13686.0,380,2,337.04,5.942799375126701,1.0986122886681098,5.823164231676282
13687.0,438,1,11880.84,6.0844994130751715,0.6931471805599453,9.382766463078516
13688.0,635,1,375.5,6.455198563340122,0.6931471805599453,5.930918047239948
13689.0,444,1,349.5,6.09807428216624,0.6931471805599453,5.859360706474645
13691.0,396,1,212.78,5.983936280687191,0.6931471805599453,5.3649474488457995
13692.0,408,2,1626.08,6.013715156042802,1.0986122886681098,7.394542276262218
13693.0,374,9,2011.82,5.926926025970411,2.302585092994046,7.607292002863751
13694.0,373,31,20137.237500000007,5.924255797414532,3.4657359027997265,9.91037565003001
13695.0,577,1,266.6,6.359573868672378,0.6931471805599453,5.589493328254074
13696.0,421,3,2020.4,6.045005314036012,1.3862943611198906,7.611545619640562
13698.0,596,2,465.53000000000003,6.391917113392602,1.0986122886681098,6.145322326901356
13699.0,550,1,455.57,6.311734809152915,0.6931471805599453,6.123742028914818
13700.0,417,3,348.34,6.035481432524756,1.3862943611198906,5.856045660000246
13701.0,446,1,161.0,6.102558594613569,0.6931471805599453,5.087596335232384
13702.0,445,1,135.18,6.100318952020064,0.6931471805599453,4.9139775400548205
13703.0,415,1,326.06,6.030685260261263,0.6931471805599453,5.790143640304245
13705.0,373,5,1323.47,5.924255797414532,1.791759469228055,7.188767658398983
13706.0,626,1,300.38,6.440946540632921,0.6931471805599453,5.708371926990008
13707.0,429,3,2559.45,6.063785208687608,1.3862943611198906,7.847938303275894
13709.0,446,5,1263.7,6.102558594613569,1.791759469228055,7.142590218885931
13710.0,423,2,329.04,6.049733455231958,1.0986122886681098,5.799213859236143
13711.0,406,7,1540.2,6.008813185442595,2.0794415416798357,7.3403166127520025
13712.0,610,1,537.58,6.415096959171596,0.6931471805599453,6.288936046379463
13713.0,408,3,743.26,6.013715156042802,1.3862943611198906,6.612390436150933
13714.0,465,1,161.35,6.144185634125646,0.6931471805599453,5.089754498548855
13715.0,372,13,7403.95,5.921578419643816,2.6390573296152584,8.90990397448464
13717.0,457,2,318.29,6.126869184114185,1.0986122886681098,5.7660997807210626
13719.0,393,6,1773.57,5.976350909297934,1.9459101490553132,7.481313419040265
13721.0,395,1,217.39999999999998,5.981414211254481,0.6931471805599453,5.38632824387075
13722.0,420,7,3260.0,6.042632833682381,2.0794415416798357,8.089789175789319
13723.0,392,5,1009.35,5.973809611869261,1.791759469228055,6.9180520844595055
13724.0,637,1,213.01,6.45833828334479,0.6931471805599453,5.366022742902049
13727.0,611,6,746.57,6.416732282512326,1.9459101490553132,6.616827946365326
13728.0,387,10,1839.03,5.961005339623274,2.3978952727983707,7.517537154817943
13729.0,435,3,724.73,6.077642243349034,1.3862943611198906,6.587178044826087
13733.0,410,2,487.03000000000003,6.018593214496234,1.0986122886681098,6.1903768793734475
13734.0,508,4,6701.640000000001,6.2324480165505225,1.6094379124341003,8.81025675762043
13735.0,376,9,6927.9800000000005,5.932245187448011,2.302585092994046,8.843467895203819
13736.0,425,5,2034.31,6.054439346269371,1.791759469228055,7.61840342042736
13738.0,396,1,440.93,5.983936280687191,0.6931471805599453,6.091151498494956
13739.0,527,1,75.3,6.269096283706261,0.6931471805599453,4.334672938290411
13740.0,415,4,1247.02,6.030685260261263,1.6094379124341003,7.12931357444199
13745.0,546,1,477.32,6.304448802421981,0.6931471805599453,6.170279964572649
13746.0,413,1,176.69,6.025865973825314,0.6931471805599453,5.1800404589569835
13747.0,373,2,169.79999999999998,5.924255797414532,1.0986122886681098,5.14049328135447
13748.0,373,5,1320.1,5.924255797414532,1.791759469228055,7.186220001884308
13750.0,380,6,1954.92,5.942799375126701,1.9459101490553132,7.578615949962842
13752.0,527,1,404.45000000000005,6.269096283706261,0.6931471805599453,6.004997561390566
13753.0,598,3,1353.31,6.395261598115449,1.3862943611198906,7.21104737852242
13754.0,437,1,164.45000000000002,6.082218910376446,0.6931471805599453,5.1086690343676215
13756.0,367,10,4017.9800000000005,5.908082938168931,2.3978952727983707,8.29878341807454
13757.0,674,1,195.55,6.51471269087253,0.6931471805599453,5.280916851867869
13758.0,366,10,6226.43,5.905361848054571,2.3978952727983707,8.736719006607485
13760.0,404,3,1076.85,6.003887067106539,1.3862943611198906,6.982723595219443
13761.0,502,4,881.52,6.220590170099739,1.6094379124341003,6.7827814514401705
13762.0,593,4,2165.76,6.386879319362645,1.6094379124341003,7.680988243210912
13763.0,417,2,3502.48,6.035481432524756,1.0986122886681098,8.161512039217158
13764.0,569,3,1431.5,6.345636360828596,1.3862943611198906,7.267176448588895
13765.0,653,1,352.821,6.483107351457199,0.6931471805599453,5.86879113553233
13766.0,495,1,190.35,6.206575926724928,0.6931471805599453,5.254104211871711
13767.0,369,31,18320.170000000002,5.91350300563827,3.4657359027997265,9.815812500817684
13768.0,726,2,875.97,6.588926477533519,1.0986122886681098,6.776472784261436
13769.0,367,11,3003.9100000000003,5.908082938168931,2.4849066497880004,8.0080028964376
13770.0,422,4,785.37,6.0473721790462776,1.6094379124341003,6.66742741958036
13771.0,533,5,3094.37,6.280395838960195,1.791759469228055,8.037662725630957
13772.0,400,5,1982.09,5.993961427306569,1.791759469228055,7.592411513269015
13773.0,396,2,301.54,5.983936280687191,1.0986122886681098,5.7122135001340535
13775.0,590,1,1049.66,6.3818160174060985,0.6931471805599453,6.9571738171118644
13776.0,428,2,623.98,6.061456918928017,1.0986122886681098,6.43771964922439
13777.0,366,31,20137.237500000007,5.905361848054571,3.4657359027997265,9.91037565003001
13778.0,491,3,945.79,6.198478716492308,1.3862943611198906,6.853077315691361
13779.0,515,1,161.13,6.246106765481563,0.6931471805599453,5.088398482561978
13780.0,407,1,375.81,6.0112671744041615,0.6931471805599453,5.9317410816281795
13781.0,592,2,650.99,6.385194398997726,1.0986122886681098,6.480029224385721
13782.0,453,7,881.72,6.118097198041348,2.0794415416798357,6.7830080495241205
13783.0,487,4,1542.09,6.1903154058531475,1.6094379124341003,7.341542178594752
13784.0,434,3,447.44,6.075346031088684,1.3862943611198906,6.105774893285393
13785.0,428,4,542.49,6.061456918928017,1.6094379124341003,6.298011307127966
13786.0,367,6,3128.54,5.908082938168931,1.9459101490553132,8.048641307877576
13787.0,458,4,913.46,6.129050210060545,1.6094379124341003,6.818333727125813
13788.0,505,1,3.75,6.226536669287466,0.6931471805599453,1.55814461804655
13789.0,388,1,239.45999999999998,5.963579343618446,0.6931471805599453,5.482553755546763
13792.0,422,1,188.4,6.0473721790462776,0.6931471805599453,5.243861180751978
13793.0,646,1,96.0,6.472346294500901,0.6931471805599453,4.574710978503383
13794.0,546,1,126.03,6.304448802421981,0.6931471805599453,4.844423279035369
13795.0,388,4,836.3,5.963579343618446,1.6094379124341003,6.7301824292103865
13796.0,499,1,289.7,6.214608098422191,0.6931471805599453,5.6722918075648305
13797.0,436,3,1179.45,6.07993319509559,1.3862943611198906,7.073651000694222
13798.0,372,31,20137.237500000007,5.921578419643816,3.4657359027997265,9.91037565003001
13799.0,444,7,2114.71,6.09807428216624,2.0794415416798357,7.657145732546141
13800.0,430,2,1121.24,6.066108090103747,1.0986122886681098,7.023081966951813
13802.0,374,16,20137.237500000007,5.926926025970411,2.833213344056216,9.91037565003001
13803.0,431,2,1061.84,6.068425588244111,1.0986122886681098,6.968699849609492
13804.0,435,2,572.73,6.077642243349034,1.0986122886681098,6.352158902379387
13807.0,367,3,422.2,5.908082938168931,1.3862943611198906,6.04784488054409
13809.0,394,2,524.65,5.978885764901122,1.0986122886681098,6.26463559202184
13813.0,527,4,1398.61,6.269096283706261,1.6094379124341003,7.24394890536655
13814.0,527,1,678.2,6.269096283706261,0.6931471805599453,6.520915634997138
13815.0,406,4,3448.38,6.008813185442595,1.6094379124341003,8.145949783730675
13818.0,429,1,61.28,6.063785208687608,0.6931471805599453,4.131640346965797
13819.0,669,3,1502.0,6.507277712385012,1.3862943611198906,7.315218389752975
13820.0,418,3,660.65,6.037870919922137,1.3862943611198906,6.494736715219059
13821.0,393,4,1025.09,5.976350909297934,1.6094379124341003,6.9335107411818475
13823.0,380,5,2445.79,5.942799375126701,1.791759469228055,7.802532240389321
13824.0,379,7,1615.82,5.940171252720432,2.0794415416798357,7.388216536126707
13825.0,621,2,255.59,6.432940092739179,1.0986122886681098,5.5474794802608
13829.0,421,1,102.0,6.045005314036012,0.6931471805599453,4.634728988229636
13830.0,581,1,156.85000000000002,6.366470447731438,0.6931471805599453,5.061645215004001
13831.0,369,13,4820.59,5.91350300563827,2.6390573296152584,8.480859028166352
13832.0,422,1,561.49,6.0473721790462776,0.6931471805599453,6.332373356142771
13833.0,404,1,316.56,6.003887067106539,0.6931471805599453,5.760666776856913
13834.0,576,2,324.19,6.3578422665081,1.0986122886681098,5.7844096268933525
13835.0,519,3,260.7,6.253828811575473,1.3862943611198906,5.5671988095361
13836.0,399,2,620.37,5.991464547107982,1.0986122886681098,6.4319267177117725
13838.0,369,7,1274.3600000000001,5.91350300563827,2.0794415416798357,7.1509837706796135
13839.0,486,1,139.95000000000002,6.18826412308259,0.6931471805599453,4.948405217560122
13840.0,416,1,651.4,6.0330862217988015,0.6931471805599453,6.4806578707468585
13842.0,366,10,2244.29,5.905361848054571,2.3978952727983707,7.716589967780409
13843.0,381,1,319.75,5.945420608606575,0.6931471805599453,5.770662003495746
13846.0,399,1,442.73,5.991464547107982,0.6931471805599453,6.095216269351388
13847.0,719,1,310.72,6.579251212010101,0.6931471805599453,5.74210534897536
13848.0,366,6,2080.0,5.905361848054571,1.9459101490553132,7.640603826393634
13849.0,397,3,1931.35,5.986452005284438,1.3862943611198906,7.566492157785367
13851.0,379,5,1955.0,5.940171252720432,1.791759469228055,7.578656850594762
13852.0,610,1,187.35000000000002,6.415096959171596,0.6931471805599453,5.23830193413805
13854.0,365,15,4144.44,5.902633333401366,2.772588722239781,8.32976421392602
13855.0,500,4,1310.3400000000001,6.2166061010848646,1.6094379124341003,7.178804794152059
13856.0,463,8,753.53,6.139884552226255,2.1972245773362196,6.626095038848851
13857.0,393,6,1001.01,5.976350909297934,1.9459101490553132,6.90976326163493
13859.0,529,1,314.7,6.272877006546167,0.6931471805599453,5.754792395563946
13861.0,429,2,273.26,6.063785208687608,1.0986122886681098,5.614076561571708
13862.0,389,1,346.73,5.966146739123692,0.6931471805599453,5.851426316568763
13863.0,465,3,933.77,6.144185634125646,1.3862943611198906,6.8403005097235425
13864.0,386,1,662.4000000000001,5.958424693029782,0.6931471805599453,6.497378126512952
13869.0,381,6,5006.62,5.945420608606575,1.9459101490553132,8.51871603130676
13870.0,387,7,2941.14,5.961005339623274,2.0794415416798357,7.986892486704904
13871.0,428,4,1482.6,6.061456918928017,1.6094379124341003,7.302226845615436
13872.0,527,3,919.57,6.269096283706261,1.3862943611198906,6.8249930434091866
13873.0,383,5,649.32,5.950642552587727,1.791759469228055,6.477464549438317
13874.0,504,6,1508.7,6.22455842927536,1.9459101490553132,7.31966623457369
13875.0,387,9,3027.58,5.961005339623274,2.302585092994046,8.015849141789465
13877.0,470,2,332.44,6.154858094016418,1.0986122886681098,5.8094629391249475
13878.0,547,3,1191.53,6.306275286948016,1.3862943611198906,7.083832379678763
13879.0,645,1,395.5,6.470799503782602,0.6931471805599453,5.982676041074902
13880.0,367,5,1171.89,5.908082938168931,1.791759469228055,7.06722606761508
13881.0,375,23,20137.237500000007,5.929589143389895,3.1780538303479458,9.91037565003001
13883.0,403,10,3885.54,6.0014148779611505,2.3978952727983707,8.265274580653848
13884.0,376,5,1100.88,5.932245187448011,1.791759469228055,7.004773090861635
13888.0,404,5,1563.42,6.003887067106539,1.791759469228055,7.355270427253743
13889.0,382,5,1574.3300000000002,5.948034989180646,1.791759469228055,7.3622200531222095
13890.0,374,4,1043.57,5.926926025970411,1.6094379124341003,6.951360596462858
13891.0,378,3,863.5600000000001,5.937536205082426,1.3862943611198906,6.76222070699491
13892.0,477,2,634.68,6.169610732491456,1.0986122886681098,6.454695292066289
13895.0,515,2,1415.45,6.246106765481563,1.0986122886681098,7.255909020377188
13896.0,625,1,388.55,6.439350371100098,0.6931471805599453,5.964992226776867
13897.0,438,2,849.56,6.0844994130751715,1.0986122886681098,6.745894956084825
13898.0,411,1,530.47,6.021023349349527,0.6931471805599453,6.275646752162638
13900.0,389,3,869.64,5.966146739123692,1.3862943611198906,6.769228573387807
13901.0,374,10,2809.14,5.926926025970411,2.3978952727983707,7.94098958315077
13902.0,632,5,20137.237500000007,6.450470422144176,1.791759469228055,9.91037565003001
13903.0,400,1,165.45000000000002,5.993961427306569,0.6931471805599453,5.114694964021034
13905.0,732,1,312.65,6.597145701886651,0.6931471805599453,5.748277714542752
13906.0,409,1,42.0,6.016157159698354,0.6931471805599453,3.7612001156935624
13907.0,691,1,136.8,6.539585955617669,0.6931471805599453,4.925803358579558
13909.0,423,2,286.6,6.049733455231958,1.0986122886681098,5.661570625846892
13911.0,379,11,1654.08,5.940171252720432,2.4849066497880004,7.411604625011482
13912.0,423,1,124.95,6.049733455231958,0.6931471805599453,4.835885002798619
13913.0,506,1,42.22,6.2285110035911835,0.6931471805599453,3.76630335107874
13915.0,394,1,70.80000000000001,5.978885764901122,0.6931471805599453,4.273884476054179
13916.0,463,4,1275.81,6.139884552226255,1.6094379124341003,7.152120058745075
13919.0,424,2,975.87,6.052089168924417,1.0986122886681098,6.884353582800518
13920.0,431,4,1774.68,6.068425588244111,1.6094379124341003,7.481938727137536
13921.0,402,4,730.7,5.998936561946683,1.6094379124341003,6.595370593889984
13922.0,437,2,692.95,6.082218910376446,1.0986122886681098,6.542399911801849
13927.0,437,1,359.27,6.082218910376446,0.6931471805599453,5.886853750340702
13929.0,416,9,2651.45,6.0330862217988015,2.302585092994046,7.883239020169096
13931.0,392,9,4019.85,5.973809611869261,2.302585092994046,8.29924860204826
13935.0,596,3,6116.92,6.391917113392602,1.3862943611198906,8.718977448456672
13936.0,382,2,563.08,5.948034989180646,1.0986122886681098,6.335196085410785
13937.0,402,1,721.28,5.998936561946683,0.6931471805599453,6.582412875347679
13939.0,431,4,992.41,6.068425588244111,1.6094379124341003,6.901143469061078
13941.0,372,11,6009.34,5.921578419643816,2.4849066497880004,8.701236598308464
13942.0,534,1,320.0,6.282266746896006,0.6931471805599453,5.771441123130016
13943.0,577,1,246.54,6.359573868672378,0.6931471805599453,5.511572185111876
13944.0,653,1,200.43,6.483107351457199,0.6931471805599453,5.3054419264903325
13945.0,394,2,854.15,5.978885764901122,1.0986122886681098,6.7512768921457
13946.0,376,3,1314.66,5.932245187448011,1.3862943611198906,7.1820937198423
